bin_id,sentiment,Tstart,Tend,bin_position
185574,-0.90000,1582611651946,1582630913701,1
185575,0.20000,1582611651946,1582630913701,2
185579,0.00000,1580367158133,1582630848521,1
185580,0.60000,1580367158133,1582630848521,2
185583,-0.50000,1582617438456,1582630775545,1
185584,-0.80000,1582617438456,1582630775545,2
185589,-0.20000,1582619205589,1582630714218,1
185590,-0.45000,1582619205589,1582630714218,2
185600,-0.90000,1576687465082,1582630453890,1
185601,-0.70000,1576687465082,1582630453890,2
185605,-0.80000,1582625438913,1582630403223,1
185606,0.00000,1582625438913,1582630403223,2
185607,-0.90000,1576687465082,1582630394841,1
185608,-0.60000,1576687465082,1582630394841,2
185609,1.00000,1582625924276,1582630345246,1
185615,-0.90000,1582579758066,1582630251036,1
185616,-0.90000,1582579758066,1582630251036,2
185617,0.80000,1582579758066,1582630251036,3
185618,-0.70000,1582579758066,1582630251036,4
185619,-0.10000,1582579758066,1582630251036,5
185635,0.80000,1582628379506,1582629944385,1
185636,-0.75000,1582626977750,1582629933907,1
185637,-0.50000,1582626977750,1582629933907,2
185647,-0.90000,1582627464777,1582629805845,1
185648,-0.53333,1582627464777,1582629805845,2
185665,-0.03333,1582616458424,1582629559810,1
185666,0.10000,1582616458424,1582629559810,2
185669,-0.90000,1582559276806,1582629368699,1
185670,-0.90000,1582559276806,1582629368699,2
185671,0.00000,1582625493094,1582629336058,1
185672,0.10000,1582625493094,1582629336058,2
185675,-0.80000,1582620574758,1582629148125,1
185676,-0.70000,1582620574758,1582629148125,2
185677,0.06667,1582629077370,1582629137182,1
185678,-0.20000,1582629077370,1582629137182,2
185679,-0.20000,1582629077370,1582629137182,3
185680,-0.10000,1582629077370,1582629137182,4
185685,-0.90000,1582627053730,1582629002886,1
185686,0.50000,1582627053730,1582629002886,2
185687,1.00000,1582627053730,1582629002886,3
185697,-0.80000,1582628230136,1582628864470,1
185698,-0.70000,1582628230136,1582628864470,2
185701,-0.80000,1582628206000,1582628761771,1
185702,-0.20000,1582628206000,1582628761771,2
185703,-0.65000,1582628206000,1582628761771,3
185704,-0.90000,1582626642175,1582628719068,1
185705,-0.70000,1582626642175,1582628719068,2
185726,-0.53333,1582625720363,1582627834257,1
185727,-0.65000,1582625720363,1582627834257,2
185735,-0.70000,1582626573649,1582627585443,1
185736,0.30000,1582626573649,1582627585443,2
185740,0.90000,1582626977750,1582627457458,1
185741,1.00000,1582626977750,1582627457458,2
185758,-0.90000,1582590695195,1582627062900,1
185759,-0.70000,1582590695195,1582627062900,2
185760,0.90000,1582590695195,1582627062900,3
185766,-0.90000,1582589968348,1582626857933,1
185767,-0.10000,1582589968348,1582626857933,2
185768,-0.60000,1582589968348,1582626857933,3
185769,-0.50000,1582616129303,1582626855184,1
185770,0.20000,1582616129303,1582626855184,2
185777,-0.90000,1582625924276,1582626621285,1
185778,0.70000,1582625924276,1582626621285,2
185779,-0.45000,1582625924276,1582626621285,3
185780,-0.90000,1582625924276,1582626617631,1
185781,-0.90000,1582625924276,1582626617631,2
185782,-0.50000,1582625924276,1582626617631,3
185783,-0.90000,1582625924276,1582626617631,4
185784,-0.55000,1582625493094,1582626585007,1
185785,-0.80000,1582623741786,1582626540516,1
185786,0.20000,1582623741786,1582626540516,2
185787,-0.90000,1581218835183,1582626473409,1
185788,-0.65000,1581218835183,1582626473409,2
185801,-0.90000,1582626219392,1582626274627,1
185802,-0.90000,1582626219392,1582626274627,2
185809,0.80000,1582625107652,1582626217962,1
185810,0.22500,1582625107652,1582626217962,2
185818,-0.80000,1582581687545,1582626101658,1
185819,-0.30000,1582581687545,1582626101658,2
185820,-0.25000,1582581687545,1582626101658,3
185821,0.00000,1582589568970,1582626074310,1
185822,-0.10000,1582589568970,1582626074310,2
185823,-0.10000,1582589568970,1582626074310,3
185824,-0.55000,1582589568970,1582626074310,4
185828,-0.20000,1582473192662,1582625985457,1
185829,0.00000,1582473192662,1582625985457,2
185830,-0.70000,1582614477903,1582625971441,1
185831,-0.10000,1582614477903,1582625971441,2
185832,0.30000,1582614477903,1582625971441,3
185833,-0.70000,1582616129303,1582625965618,1
185834,-0.10000,1582616129303,1582625965618,2
185835,-0.65000,1582616129303,1582625965618,3
185836,-0.65000,1582616129303,1582625965618,4
185855,1.00000,1582616458424,1582625671527,1
185856,0.50000,1582616458424,1582625671527,2
185863,0.10000,1582486630501,1582625596823,1
185864,0.60000,1582486630501,1582625596823,2
185867,-0.80000,1582582289634,1582625253647,1
185868,0.00000,1582582289634,1582625253647,2
185873,-0.90000,1582460351599,1582624830497,1
185874,0.90000,1582460351599,1582624830497,2
185898,0.00000,1582561525992,1582624336889,1
185899,0.80000,1582561525992,1582624336889,2
185900,-0.20000,1582623930824,1582624277695,1
185901,0.00000,1582623930824,1582624277695,2
185902,0.10000,1582624205419,1582624277139,1
185903,0.90000,1582624205419,1582624277139,2
185904,0.20000,1582624205419,1582624277139,3
185913,-0.90000,1582623930824,1582624103526,1
185914,-0.90000,1582623930824,1582624103526,2
185918,-0.90000,1582621890413,1582624013613,1
185919,-0.80000,1582621890413,1582624013613,2
185920,0.00000,1582621890413,1582624013613,3
185921,0.90000,1582622302956,1582623940159,1
185922,0.80000,1582622302956,1582623940159,2
185929,-0.90000,1582616129303,1582623935813,1
185930,-0.60000,1582616129303,1582623935813,2
185945,0.00000,1582622790804,1582623267741,1
185946,-0.80000,1582622790804,1582623267741,2
185960,0.90000,1582545459223,1582622606077,1
185961,-0.40000,1582545459223,1582622606077,2
185969,-0.90000,1582601263397,1582622536916,1
185970,1.00000,1582601263397,1582622536916,2
186003,-0.90000,1582568593564,1582621636232,1
186004,-0.52500,1582568593564,1582621636232,2
186005,-0.50000,1582568593564,1582621636232,3
186006,-0.90000,1582568367837,1582621626633,1
186007,-0.90000,1582568367837,1582621626633,2
186015,0.00000,1582619807069,1582621560960,1
186016,-0.90000,1582619807069,1582621560960,2
186021,-0.50000,1582383847988,1582621409033,1
186022,0.70000,1582383847988,1582621409033,2
186023,-0.40000,1582383847988,1582621409033,3
186024,-0.80000,1582618546893,1582621380955,1
186025,-0.60000,1582618546893,1582621380955,2
186026,-0.40000,1582618546893,1582621380955,3
186027,0.10000,1582618546893,1582621380955,4
186028,-0.30000,1582618546893,1582621380955,5
186029,-0.80000,1582618546893,1582621380955,6
186030,-0.85000,1582616459664,1582621353100,1
186031,-0.70000,1582616459664,1582621353100,2
186043,-0.20000,1582598146019,1582621083830,1
186044,0.05000,1582598146019,1582621083830,2
186048,0.20000,1582620726013,1582620904844,1
186049,1.00000,1582620726013,1582620904844,2
186054,0.20000,1582615256960,1582620827453,1
186055,0.40000,1582615256960,1582620827453,2
186056,-0.90000,1582545933010,1582620799116,1
186057,-0.60000,1582545933010,1582620799116,2
186058,-0.80000,1582545933010,1582620799116,3
186061,0.26667,1582553710728,1582620624162,1
186066,-0.80000,1582573886120,1582620587652,1
186067,-0.90000,1582573886120,1582620587652,2
186098,-0.10000,1582606328222,1582619934957,1
186099,0.10000,1582606328222,1582619934957,2
186100,0.90000,1582361165435,1582619824491,1
186101,0.40000,1582361165435,1582619824491,2
186129,-0.90000,1582618962976,1582619203298,1
186130,-0.30000,1582618962976,1582619203298,2
186141,-0.80000,1582614384891,1582618881024,1
186142,-0.10000,1582614384891,1582618881024,2
186145,-0.80000,1581783706107,1582618860241,1
186146,0.10000,1581783706107,1582618860241,2
186150,-0.90000,1582574709434,1582618774949,1
186151,-0.80000,1582574709434,1582618774949,2
186154,-0.90000,1582618219746,1582618701461,1
186155,-0.40000,1582618219746,1582618701461,2
186156,-0.70000,1582570287058,1582618699781,1
186157,-0.70000,1582570287058,1582618699781,2
186160,-0.60000,1582618041855,1582618474314,1
186161,-0.15000,1582618041855,1582618474314,2
186162,-0.90000,1582612625334,1582618295752,1
186163,-0.90000,1582612625334,1582618295752,2
186164,-0.50000,1582612625334,1582618295752,3
186172,-0.95000,1582616036559,1582618150127,1
186177,-0.90000,1582617226752,1582618062180,1
186178,-0.80000,1582617226752,1582618062180,2
186187,-0.90000,1582614450448,1582617845468,1
186188,-0.80000,1582614450448,1582617845468,2
186195,-0.90000,1582615431551,1582617806873,1
186196,0.70000,1582615431551,1582617806873,2
186197,0.80000,1582615431551,1582617806873,3
186213,-0.90000,1582607500930,1582617627391,1
186239,0.00000,1582585564679,1582617329413,1
186240,-0.50000,1582585564679,1582617329413,2
186241,0.00000,1582585564679,1582617329413,3
186326,-0.43333,1582554123870,1582615387980,1
186327,-0.50000,1582554123870,1582615387980,2
186328,0.20000,1582559235136,1582615386298,1
186329,1.00000,1582559235136,1582615386298,2
186330,1.00000,1582559235136,1582615386298,3
186331,0.80000,1582559235136,1582615386298,4
186332,1.00000,1582559235136,1582615386298,5
186333,-0.43333,1582584142988,1582615338097,1
186334,-0.90000,1582584142988,1582615338097,2
186356,1.00000,1582576028967,1582614661491,1
186357,0.90000,1582576028967,1582614661491,2
186370,-0.40000,1582612451097,1582613843311,1
186371,0.80000,1582601973934,1582613638959,1
186372,0.10000,1582601973934,1582613638959,2
186382,-1.00000,1582529513109,1582612969763,1
186383,-0.90000,1582529513109,1582612969763,2
186388,0.00000,1582582376057,1582612795675,1
186389,0.10000,1582582376057,1582612795675,2
186390,-0.25000,1582612520876,1582612785150,1
186423,-0.90000,1582541553341,1582612254156,1
186424,-0.30000,1582541553341,1582612254156,2
186438,-0.90000,1582422714010,1582611921544,1
186439,-0.90000,1582422714010,1582611921544,2
186440,-0.30000,1582422714010,1582611921544,3
186452,-0.90000,1581218835183,1582611833605,1
186453,-0.30000,1581218835183,1582611833605,2
186478,1.00000,1582601973934,1582610740906,1
186479,0.80000,1582601973934,1582610740906,2
186507,0.00000,1582462352960,1582609268151,1
186508,-0.90000,1582462352960,1582609268151,2
186530,-0.90000,1582596432838,1582608200823,1
186531,-0.70000,1582596432838,1582608200823,2
186545,0.00000,1582584131125,1582607625698,1
186546,0.90000,1582584131125,1582607625698,2
186553,-0.90000,1582605841013,1582607060811,1
186554,0.80000,1582605841013,1582607060811,2
186559,-0.63333,1582585564679,1582606537030,1
186560,-0.63333,1582605355469,1582606526697,1
186566,-0.90000,1582604507710,1582606447973,1
186567,0.00000,1582604507710,1582606447973,2
186580,-0.60000,1582595226083,1582605738946,1
186581,-0.80000,1582595226083,1582605738946,2
186584,0.10000,1582603626235,1582605586724,1
186585,0.00000,1582603626235,1582605586724,2
186608,-0.90000,1582544085495,1582604722282,1
186609,-0.50000,1582544085495,1582604722282,2
186618,-0.30000,1582577758407,1582604283407,1
186619,-0.70000,1582577758407,1582604283407,2
186620,-0.30000,1582577758407,1582604283407,3
186621,-0.25000,1582577758407,1582604283407,4
186626,0.40000,1582569577729,1582603577296,1
186627,1.00000,1582569577729,1582603577296,2
186638,-0.80000,1582585564679,1582603315037,1
186639,-0.20000,1582585564679,1582603315037,2
186640,-0.80000,1582601611490,1582603270035,1
186641,-0.20000,1582601611490,1582603270035,2
186642,0.10000,1581218835183,1582603184940,1
186643,0.80000,1581218835183,1582603184940,2
186644,0.00000,1582596101237,1582603162245,1
186645,0.56000,1582596101237,1582603162245,2
186646,0.80000,1582596101237,1582603162245,3
186651,1.00000,1582551745315,1582602944740,1
186652,-0.40000,1582551745315,1582602944740,2
186653,-0.30000,1582599942274,1582602664479,1
186654,0.30000,1582599942274,1582602664479,2
186680,-0.60000,1582585564679,1582600913032,1
186681,0.40000,1582585564679,1582600913032,2
186682,-0.60000,1582575719948,1582600853500,1
186683,-0.20000,1582575719948,1582600853500,2
186684,-0.60000,1582576174391,1582600849194,1
186685,-0.80000,1582576174391,1582600849194,2
186690,0.00000,1582548605497,1582600493110,1
186691,0.80000,1582548605497,1582600493110,2
186718,-0.80000,1582585564679,1582599228429,1
186719,-0.90000,1582585564679,1582599228429,2
186724,0.20000,1582596765146,1582599017191,1
186725,-0.60000,1582596765146,1582599017191,2
186737,-0.50000,1582597769259,1582598385926,1
186738,0.90000,1582597769259,1582598385926,2
186797,0.50000,1582034400293,1582594988767,1
186807,-0.80000,1582594549817,1582594662692,1
186808,-0.30000,1582594549817,1582594662692,2
186809,-0.10000,1582594549817,1582594662692,3
186810,0.00000,1582594549817,1582594662692,4
186811,0.80000,1582594549817,1582594662692,5
186816,-0.80000,1582481822792,1582594381287,1
186817,0.10000,1582481822792,1582594381287,2
186818,0.90000,1582481822792,1582594381287,3
186819,-0.90000,1582481822792,1582594381287,4
186820,-0.20000,1582481822792,1582594381287,5
186821,-0.90000,1582481822792,1582594381287,6
186852,-0.90000,1582586823584,1582593603762,1
186853,-0.90000,1582586823584,1582593603762,2
186874,0.90000,1582577893616,1582592828764,1
186875,-0.20000,1582577893616,1582592828764,2
186878,-0.70000,1582487840155,1582592620550,1
186879,-0.60000,1582487840155,1582592620550,2
186880,0.90000,1582487840155,1582592620550,3
186881,-0.30000,1582487840155,1582592620550,4
186887,0.10000,1582591417640,1582592192438,1
186888,-0.90000,1582591417640,1582592192438,2
186908,-0.13333,1581218835183,1582591508682,1
186945,-0.90000,1582575388498,1582589824958,1
186946,0.20000,1582575388498,1582589824958,2
186953,-0.90000,1582579375234,1582589695393,1
186954,-0.90000,1582579375234,1582589695393,2
186955,-0.80000,1582579375234,1582589695393,3
186960,-0.50000,1582587469810,1582589501212,1
186961,-0.80000,1582587469810,1582589501212,2
186962,0.10000,1582587469810,1582589501212,3
186968,0.10000,1582580340128,1582589300838,1
186969,-0.10000,1582580340128,1582589300838,2
186970,-0.90000,1582541815136,1582589288686,1
186971,-0.80000,1582541815136,1582589288686,2
186977,-0.70000,1582570074815,1582589011989,1
186978,0.10000,1582570074815,1582589011989,2
186991,-0.70000,1582562638407,1582588523101,1
186992,-0.05000,1582562638407,1582588523101,2
186993,0.10000,1582562638407,1582588523101,3
186994,-0.10000,1582562638407,1582588523101,4
187015,-0.90000,1582587859630,1582588253766,1
187016,-0.90000,1582587859630,1582588253766,2
187017,-0.50000,1582587753800,1582588202926,1
187031,-0.70000,1582587229458,1582587689394,1
187032,-0.75000,1582587229458,1582587689394,2
187046,-0.80000,1582587149416,1582587339256,1
187047,-0.90000,1582587149416,1582587339256,2
187071,-0.70000,1582544700314,1582587111254,1
187072,0.35000,1582544700314,1582587111254,2
187105,0.00000,1582567688959,1582586527607,1
187106,-0.90000,1582567688959,1582586527607,2
187107,-0.90000,1582567688959,1582586527607,3
187108,0.40000,1582567688959,1582586527607,4
187109,0.80000,1582563560099,1582586423605,1
187110,1.00000,1582563560099,1582586423605,2
187133,0.00000,1582564820411,1582586065896,1
187134,-0.30000,1582564820411,1582586065896,2
187139,0.70000,1582585564679,1582585993814,1
187140,-0.50000,1582585564679,1582585993814,2
187144,-0.90000,1582585564679,1582585941412,1
187145,-0.70000,1582585564679,1582585941412,2
187148,0.20000,1582576028967,1582585865208,1
187149,1.00000,1582576028967,1582585865208,2
187150,-0.80000,1582585564679,1582585803729,1
187153,-0.60000,1582548605497,1582585728468,1
187154,-0.80000,1582548605497,1582585728468,2
187155,-0.90000,1582585564679,1582585719221,1
187156,-0.90000,1582585564679,1582585719221,2
187169,-0.90000,1582584818302,1582585309360,1
187170,-0.40000,1582584818302,1582585309360,2
187174,0.60000,1582582438603,1582585283647,1
187175,-0.90000,1582582438603,1582585283647,2
187176,-0.90000,1582582438603,1582585283647,3
187211,-0.90000,1582362315784,1582584507532,1
187212,0.80000,1582362315784,1582584507532,2
187213,-0.90000,1582583681780,1582584484594,1
187214,-0.80000,1582583681780,1582584484594,2
187228,-0.10000,1582561822892,1582584286342,1
187229,0.10000,1582561822892,1582584286342,2
187238,0.00000,1582406300129,1582583953652,1
187239,0.60000,1582406300129,1582583953652,2
187241,-0.90000,1582583596102,1582583730890,1
187242,-0.90000,1582583596102,1582583730890,2
187273,-0.80000,1582583003876,1582583208374,1
187274,0.00000,1582583003876,1582583208374,2
187275,-0.90000,1582583003876,1582583208374,3
187276,-0.30000,1582583003876,1582583208374,4
187281,-0.60000,1582449000216,1582583135342,1
187282,0.00000,1582449000216,1582583135342,2
187283,-0.30000,1582449000216,1582583135342,3
187284,0.00000,1582449000216,1582583135342,4
187302,0.90000,1582577514936,1582582998931,1
187303,0.10000,1582577514936,1582582998931,2
187313,-0.30000,1580951170458,1582582825009,1
187314,-0.90000,1580951170458,1582582825009,2
187328,0.10000,1582482911328,1582582243346,1
187329,0.10000,1582482911328,1582582243346,2
187332,0.90000,1582470802585,1582582028034,1
187333,1.00000,1582470802585,1582582028034,2
187345,-0.90000,1582579300164,1582581817762,1
187346,-0.60000,1582579300164,1582581817762,2
187354,-0.20000,1582523710194,1582581694899,1
187355,0.20000,1582523710194,1582581694899,2
187362,0.10000,1582562184566,1582581399123,1
187363,1.00000,1582562184566,1582581399123,2
187373,-0.35000,1582567650764,1582581262081,1
187374,-0.40000,1582567650764,1582581262081,2
187378,0.90000,1582553710728,1582581228810,1
187379,-0.80000,1582553710728,1582581228810,2
187389,-0.90000,1582564965737,1582581107103,1
187390,-0.80000,1582564965737,1582581107103,2
187391,-0.90000,1582567650764,1582581069139,1
187392,-0.80000,1582567650764,1582581069139,2
187396,-0.90000,1582580852726,1582581043384,1
187397,-0.90000,1582580852726,1582581043384,2
187408,0.90000,1582567650764,1582580975817,1
187409,-0.20000,1582567650764,1582580975817,2
187421,0.10000,1582575296290,1582580724835,1
187422,0.80000,1582575296290,1582580724835,2
187427,-0.90000,1582380168862,1582580696320,1
187428,-0.10000,1582380168862,1582580696320,2
187429,-0.90000,1582380168862,1582580696320,3
187445,-0.80000,1582580419853,1582580502231,1
187446,0.10000,1582580419853,1582580502231,2
187455,-0.90000,1582500910950,1582580282224,1
187456,-0.80000,1582500910950,1582580282224,2
187457,-0.40000,1582574161916,1582580243233,1
187458,-0.20000,1582574161916,1582580243233,2
187461,-0.90000,1582566709059,1582580208901,1
187462,0.90000,1582566709059,1582580208901,2
187482,-0.90000,1582577514936,1582579885037,1
187483,-0.70000,1582577514936,1582579885037,2
187484,-0.85000,1582560324549,1582579830268,1
187489,0.00000,1582562830571,1582579774081,1
187490,0.00000,1582562830571,1582579774081,2
187491,0.10000,1582562830571,1582579774081,3
187498,-0.80000,1582395719571,1582579305884,1
187499,-0.80000,1582395719571,1582579305884,2
187508,-0.30000,1582542180691,1582579149176,1
187509,-0.60000,1582542180691,1582579149176,2
187512,-0.80000,1582571459909,1582579110229,1
187513,0.20000,1582571459909,1582579110229,2
187514,0.90000,1582571459909,1582579110229,3
187529,-0.93333,1582577262545,1582578870365,1
187530,0.90000,1582577262545,1582578870365,2
187544,-0.90000,1582578526266,1582578676611,1
187545,-0.90000,1582578526266,1582578676611,2
187546,-0.90000,1582578526266,1582578676611,3
187547,-0.10000,1582578526266,1582578676611,4
187548,-0.90000,1582577388868,1582578666837,1
187549,1.00000,1582577388868,1582578666837,2
187566,-0.80000,1582576788758,1582578485703,1
187567,0.10000,1582576788758,1582578485703,2
187573,-0.90000,1582294380707,1582578337540,1
187574,-0.40000,1582294380707,1582578337540,2
187575,-0.60000,1582577613270,1582578315466,1
187598,-0.26667,1582577556161,1582578142280,1
187601,0.70000,1582556707124,1582578108052,1
187602,-0.30000,1582556707124,1582578108052,2
187609,-0.80000,1582577758407,1582577927995,1
187610,0.00000,1582577758407,1582577927995,2
187614,-0.90000,1582576430919,1582577848991,1
187615,-0.90000,1582576430919,1582577848991,2
187634,0.00000,1582575719948,1582577473737,1
187635,-0.05000,1582575719948,1582577473737,2
187645,-0.30000,1582576005360,1582577284035,1
187646,0.35000,1582576005360,1582577284035,2
187684,-0.60000,1582560716019,1582576714641,1
187685,-0.90000,1582560716019,1582576714641,2
187744,-0.70000,1582567108673,1582575891890,1
187745,-0.47500,1582567108673,1582575891890,2
187750,-0.90000,1582575719948,1582575858370,1
187751,0.10000,1582575719948,1582575858370,2
187752,-0.90000,1582554449759,1582575856193,1
187753,0.20000,1582554449759,1582575856193,2
187756,1.00000,1582554272755,1582575791027,1
187757,0.54000,1582554272755,1582575791027,2
187768,-0.80000,1582570276013,1582575710948,1
187769,0.56667,1582570276013,1582575710948,2
187785,-0.90000,1582565992058,1582575401792,1
187786,-0.90000,1582565992058,1582575401792,2
187793,-0.90000,1582556048521,1582575370654,1
187794,-0.70000,1582556048521,1582575370654,2
187797,-0.80000,1582564764559,1582575360139,1
187798,0.20000,1582564764559,1582575360139,2
187805,-0.80000,1582574719142,1582575118092,1
187806,-0.80000,1582574719142,1582575118092,2
187822,-0.80000,1582571012888,1582574833138,1
187823,0.20000,1582571012888,1582574833138,2
187826,0.10000,1582570579104,1582574706437,1
187827,0.00000,1582570579104,1582574706437,2
187830,-0.70000,1582572788681,1582574488884,1
187831,-0.10000,1582572788681,1582574488884,2
187853,1.00000,1582562892312,1582574235442,1
187862,-0.80000,1582540836665,1582574185955,1
187863,-0.80000,1582540836665,1582574185955,2
187865,-0.80000,1582541908307,1582574154645,1
187866,0.00000,1582541908307,1582574154645,2
187876,0.90000,1582571533522,1582574088937,1
187884,1.00000,1582549700731,1582573921438,1
187885,1.00000,1582549700731,1582573921438,2
187886,-0.15000,1582482640894,1582573912167,1
187887,-0.30000,1582482640894,1582573912167,2
187914,0.00000,1582572723742,1582573565685,1
187915,0.60000,1582572723742,1582573565685,2
187918,1.00000,1582548687975,1582573546988,1
187919,0.90000,1582548687975,1582573546988,2
187938,0.10000,1582329872997,1582573470990,1
187939,-0.40000,1582329872997,1582573470990,2
187940,0.00000,1582546216544,1582573428857,1
187941,-0.10000,1582546216544,1582573428857,2
187947,-0.90000,1582572201277,1582573279964,1
187948,0.70000,1582572201277,1582573279964,2
187953,0.70000,1582565582014,1582573246106,1
187954,1.00000,1582565582014,1582573246106,2
187955,-0.76667,1582559809269,1582573130421,1
187956,-0.50000,1582559809269,1582573130421,2
187965,0.00000,1582551754551,1582572915998,1
187966,0.00000,1582551754551,1582572915998,2
187967,0.00000,1582551754551,1582572915998,3
187977,-0.90000,1582571490013,1582572789058,1
187978,-0.80000,1582571490013,1582572789058,2
187979,-0.80000,1582571490013,1582572789058,3
187980,-0.90000,1582571490013,1582572789058,4
188003,-0.90000,1582559980102,1582572638712,1
188004,-0.50000,1582559980102,1582572638712,2
188012,-0.90000,1582554022873,1582572493157,1
188013,-0.65000,1582554022873,1582572493157,2
188014,-0.40000,1582567630703,1582572493007,1
188015,-0.90000,1582567630703,1582572493007,2
188016,0.10000,1582567630703,1582572493007,3
188017,-0.90000,1582567630703,1582572493007,4
188018,-0.80000,1582567630703,1582572493007,5
188027,-0.25000,1582564521573,1582572388160,1
188034,-0.90000,1582570021657,1582572306845,1
188035,0.00000,1582570021657,1582572306845,2
188036,-0.50000,1582570021657,1582572306845,3
188037,-0.70000,1582570021657,1582572306845,4
188043,-0.20000,1582514879468,1582572194993,1
188052,-0.90000,1582561768840,1582572086123,1
188053,-0.50000,1582561768840,1582572086123,2
188054,-0.90000,1582569099284,1582572075655,1
188055,-0.85000,1582569099284,1582572075655,2
188056,-0.65000,1582554069114,1582572031859,1
188057,-0.90000,1582571628426,1582572008857,1
188058,-0.50000,1582571628426,1582572008857,2
188059,-0.90000,1582568243375,1582572002937,1
188060,0.60000,1582568243375,1582572002937,2
188065,-0.65000,1582544971186,1582571950871,1
188077,-0.05000,1582561513061,1582571801242,1
188078,-0.80000,1582559235136,1582571789786,1
188079,-0.50000,1582559235136,1582571789786,2
188089,-0.80000,1582569051262,1582571547155,1
188090,-0.60000,1582569051262,1582571547155,2
188103,-0.90000,1582298570119,1582571478288,1
188104,-0.90000,1582298570119,1582571478288,2
188105,-0.40000,1582298570119,1582571478288,3
188134,-0.90000,1582568658673,1582571173893,1
188135,-0.10000,1582568658673,1582571173893,2
188158,-0.80000,1582559252499,1582571048954,1
188173,0.95000,1582131840325,1582570814183,1
188177,-0.90000,1582568477704,1582570775148,1
188178,-0.90000,1582568477704,1582570775148,2
188182,-0.90000,1582559347566,1582570744435,1
188183,-0.70000,1582559347566,1582570744435,2
188184,-0.20000,1582570057631,1582570742873,1
188191,-0.90000,1582551520608,1582570696141,1
188192,-0.40000,1582551520608,1582570696141,2
188195,-0.90000,1582489013983,1582570654860,1
188196,-0.80000,1582489013983,1582570654860,2
188199,-0.60000,1582551744613,1582570620814,1
188200,-0.85000,1582551744613,1582570620814,2
188201,-0.10000,1582569782864,1582570617275,1
188202,0.70000,1582569782864,1582570617275,2
188209,-0.80000,1582569539456,1582570550748,1
188210,0.10000,1582569539456,1582570550748,2
188211,-0.90000,1582566308027,1582570539214,1
188212,-0.80000,1582566308027,1582570539214,2
188213,-0.90000,1582566308027,1582570539214,3
188214,-0.90000,1582566308027,1582570539214,4
188238,-0.80000,1582304280245,1582570477418,1
188239,-0.90000,1582304280245,1582570477418,2
188242,-0.92500,1582568398514,1582570337576,1
188243,-1.00000,1582304280245,1582570304372,1
188244,-0.70000,1582304280245,1582570304372,2
188249,-0.60000,1582561018808,1582570121078,1
188250,-0.90000,1582561018808,1582570121078,2
188251,-0.10000,1582561018808,1582570121078,3
188295,-0.90000,1582473764706,1582569832023,1
188296,-0.90000,1582473764706,1582569832023,2
188302,-0.90000,1582569099284,1582569710903,1
188303,-0.90000,1582569099284,1582569710903,2
188312,-0.90000,1582551754551,1582569586345,1
188313,1.00000,1582551754551,1582569586345,2
188314,-0.80000,1582569099284,1582569572009,1
188315,0.60000,1582569099284,1582569572009,2
188316,-0.70000,1582036495905,1582569553925,1
188317,-0.90000,1582036495905,1582569553925,2
188318,-0.90000,1582569099284,1582569501687,1
188319,-0.40000,1582569099284,1582569501687,2
188321,-0.90000,1582489072723,1582569427461,1
188322,0.90000,1582489072723,1582569427461,2
188327,-0.40000,1582542829798,1582569340066,1
188328,-0.70000,1582542829798,1582569340066,2
188331,-0.90000,1582561822892,1582569233811,1
188332,0.10000,1582561822892,1582569233811,2
188349,-0.90000,1582556522486,1582569060215,1
188350,0.30000,1582556522486,1582569060215,2
188351,1.00000,1582568398514,1582569019997,1
188352,0.80000,1582568398514,1582569019997,2
188353,-0.90000,1582445208655,1582569007871,1
188354,-0.90000,1582445208655,1582569007871,2
188355,0.90000,1582445208655,1582569007871,3
188364,1.00000,1582317220459,1582568841435,1
188365,0.80000,1582317220459,1582568841435,2
188376,1.00000,1582564076270,1582568595253,1
188377,0.50000,1582564076270,1582568595253,2
188381,-0.46667,1582544232200,1582568569073,1
188382,0.00000,1582544232200,1582568569073,2
188383,-0.45000,1582561926127,1582568548460,1
188384,-0.90000,1582561926127,1582568548460,2
188414,-0.85000,1582567630703,1582568227464,1
188415,-0.40000,1582567630703,1582568227464,2
188423,-0.20000,1582567605899,1582568148065,1
188424,0.20000,1582567605899,1582568148065,2
188439,0.90000,1582560348124,1582567928156,1
188440,0.50000,1582560348124,1582567928156,2
188441,0.90000,1582512743649,1582567926317,1
188442,0.10000,1582512743649,1582567926317,2
188473,0.00000,1582561822892,1582567379240,1
188474,0.20000,1582561822892,1582567379240,2
188484,0.00000,1582564249579,1582567263083,1
188485,0.20000,1582564249579,1582567263083,2
188486,-0.90000,1582564249579,1582567263083,3
188487,-0.80000,1582564249579,1582567263083,4
188492,-0.80000,1582526663180,1582567093092,1
188493,0.80000,1582526663180,1582567093092,2
188504,0.00000,1582562797789,1582566962885,1
188505,0.00000,1582562797789,1582566962885,2
188506,-0.60000,1582565812892,1582566960050,1
188507,0.20000,1582565812892,1582566960050,2
188508,-0.15000,1582565812892,1582566960050,3
188546,-0.70000,1582565597372,1582566407589,1
188547,-0.50000,1582565597372,1582566407589,2
188566,-0.90000,1582566150593,1582566195992,1
188567,-0.20000,1582566150593,1582566195992,2
188568,-0.10000,1582566150593,1582566195992,3
188581,0.00000,1582549720694,1582566132031,1
188582,-0.10000,1582549720694,1582566132031,2
188587,-0.80000,1582535414421,1582566028894,1
